char,unicode,missing_cho,missing_jung,missing_jong,missing_total,in_ref78,ink_ratio,bbox_fill,edge_density,n_components,psnr,ssim
릋,U+B98B,0,0,0,0,0,0.16290283203125,0.7890625,0.138916015625,4,nan,nan
릌,U+B98C,0,0,1,1,0,0.13128662109375,0.6875,0.126708984375,5,nan,nan
릍,U+B98D,0,0,1,1,0,0.14935302734375,0.5921630859375,0.13055419921875,5,nan,nan
릎,U+B98E,0,0,0,0,0,0.18292236328125,0.7578125,0.1575927734375,5,nan,nan
릏,U+B98F,0,0,0,0,0,0.13623046875,0.70538330078125,0.13671875,3,nan,nan
릐,U+B990,0,0,0,0,0,0.10125732421875,0.39007568359375,0.09814453125,2,nan,nan
릑,U+B991,0,0,0,0,0,0.1201171875,0.5419921875,0.11590576171875,4,nan,nan
릒,U+B992,0,0,1,1,0,0.1300048828125,0.537353515625,0.13232421875,3,nan,nan
릓,U+B993,0,0,0,0,0,0.1531982421875,0.6796875,0.14208984375,5,nan,nan
릔,U+B994,0,0,0,0,0,0.1392822265625,0.6180419921875,0.1324462890625,4,nan,nan
릕,U+B995,0,0,1,1,0,0.12103271484375,0.661376953125,0.1304931640625,5,nan,nan
릖,U+B996,0,0,1,1,0,0.12615966796875,0.60272216796875,0.150634765625,8,nan,nan
릗,U+B997,0,0,1,1,0,0.13800048828125,0.5645751953125,0.13018798828125,4,nan,nan
릘,U+B998,0,0,0,0,0,0.13323974609375,0.5625,0.1351318359375,7,nan,nan
릙,U+B999,0,0,0,0,0,0.14947509765625,0.5625,0.1519775390625,5,nan,nan
릚,U+B99A,0,0,0,0,0,0.17364501953125,0.61236572265625,0.1732177734375,5,nan,nan
릛,U+B99B,0,0,0,0,0,0.13275146484375,0.59375,0.14703369140625,7,nan,nan
릜,U+B99C,0,0,0,0,0,0.1519775390625,0.671875,0.15789794921875,6,nan,nan
릝,U+B99D,0,0,0,0,0,0.13494873046875,0.671875,0.14825439453125,8,nan,nan
릞,U+B99E,0,0,1,1,0,0.14483642578125,0.671875,0.16455078125,8,nan,nan
릟,U+B99F,0,0,0,0,0,0.18182373046875,0.6875,0.18328857421875,5,nan,nan
릠,U+B9A0,0,0,0,0,0,0.13177490234375,0.544921875,0.13153076171875,4,nan,nan
릡,U+B9A1,0,0,0,0,0,0.15362548828125,0.55035400390625,0.15020751953125,5,nan,nan
릢,U+B9A2,0,0,0,0,0,0.14825439453125,0.6484375,0.14251708984375,6,nan,nan
릣,U+B9A3,0,0,0,0,0,0.13299560546875,0.57861328125,0.1351318359375,4,nan,nan
릤,U+B9A4,0,0,0,0,0,0.15185546875,0.6796875,0.14361572265625,6,nan,nan
릥,U+B9A5,0,0,0,0,0,0.1422119140625,0.5537109375,0.12615966796875,6,nan,nan
릦,U+B9A6,0,0,1,1,0,0.161376953125,0.6328125,0.14520263671875,4,nan,nan
릧,U+B9A7,0,0,0,0,0,0.15765380859375,0.625,0.14984130859375,6,nan,nan
릨,U+B9A8,0,0,1,1,0,0.1549072265625,0.6171875,0.14013671875,5,nan,nan
릩,U+B9A9,0,0,1,1,0,0.13775634765625,0.5115966796875,0.13909912109375,5,nan,nan
릪,U+B9AA,0,0,0,0,0,0.10150146484375,0.6171875,0.11822509765625,8,nan,nan
릫,U+B9AB,0,0,0,0,0,0.15350341796875,0.578125,0.141357421875,6,nan,nan
리,U+B9AC,0,0,0,0,0,0.09503173828125,0.4940185546875,0.095703125,3,nan,nan
릭,U+B9AD,0,0,0,0,0,0.1129150390625,0.5625,0.11273193359375,4,nan,nan
릮,U+B9AE,0,0,1,1,0,0.123046875,0.6484375,0.11932373046875,5,nan,nan
릯,U+B9AF,0,0,0,0,0,0.11932373046875,0.65887451171875,0.12347412109375,3,nan,nan
린,U+B9B0,0,0,0,0,0,0.09429931640625,0.561767578125,0.10137939453125,4,nan,nan
릱,U+B9B1,0,0,1,1,0,0.1160888671875,0.666015625,0.11883544921875,4,nan,nan
릲,U+B9B2,0,0,1,1,0,0.1275634765625,0.578125,0.12835693359375,4,nan,nan
릳,U+B9B3,0,0,1,1,0,0.09515380859375,0.53173828125,0.11688232421875,5,nan,nan
릴,U+B9B4,0,0,0,0,0,0.1129150390625,0.527099609375,0.12994384765625,4,nan,nan
릵,U+B9B5,0,0,0,0,0,0.13177490234375,0.589111328125,0.1409912109375,4,nan,nan
릶,U+B9B6,0,0,0,0,0,0.1339111328125,0.609375,0.14276123046875,4,nan,nan
릷,U+B9B7,0,0,0,0,0,0.1256103515625,0.5859375,0.142578125,6,nan,nan
릸,U+B9B8,0,0,0,0,0,0.144775390625,0.6796875,0.15380859375,6,nan,nan
릹,U+B9B9,0,0,0,0,0,0.1260986328125,0.6484375,0.1517333984375,5,nan,nan
릺,U+B9BA,0,0,1,1,0,0.1337890625,0.65625,0.14849853515625,4,nan,nan
릻,U+B9BB,0,0,0,0,0,0.141845703125,0.67437744140625,0.1630859375,8,nan,nan
림,U+B9BC,0,0,0,0,0,0.117919921875,0.57220458984375,0.12921142578125,2,nan,nan
립,U+B9BD,0,0,0,0,0,0.11810302734375,0.5426025390625,0.1243896484375,3,nan,nan
릾,U+B9BE,0,0,0,0,0,0.129150390625,0.64599609375,0.13348388671875,6,nan,nan
릿,U+B9BF,0,0,0,0,0,0.11669921875,0.5950927734375,0.11663818359375,3,nan,nan
맀,U+B9C0,0,0,0,0,0,0.13055419921875,0.7421875,0.1265869140625,5,nan,nan
링,U+B9C1,0,0,0,0,0,0.12310791015625,0.50537109375,0.09942626953125,3,nan,nan
맂,U+B9C2,0,0,1,1,0,0.12908935546875,0.6171875,0.12579345703125,3,nan,nan
맃,U+B9C3,0,0,0,0,0,0.12139892578125,0.5703125,0.12933349609375,4,nan,nan
맄,U+B9C4,0,0,1,1,0,0.11956787109375,0.5645751953125,0.120849609375,3,nan,nan
맅,U+B9C5,0,0,1,1,0,0.12078857421875,0.522216796875,0.1337890625,3,nan,nan
맆,U+B9C6,0,0,0,0,0,0.12060546875,0.6953125,0.11993408203125,3,nan,nan
맇,U+B9C7,0,0,0,0,0,0.1168212890625,0.5340576171875,0.10113525390625,6,nan,nan
마,U+B9C8,0,0,0,0,1,0.09234619140625,0.6875,0.11004638671875,2,25.74679274902787,0.9669516767649108
막,U+B9C9,0,0,0,0,0,0.1011962890625,0.7421875,0.11346435546875,3,nan,nan
맊,U+B9CA,0,0,1,1,0,0.10223388671875,0.61236572265625,0.1209716796875,6,nan,nan
맋,U+B9CB,0,0,0,0,0,0.1031494140625,0.60809326171875,0.133544921875,6,nan,nan
만,U+B9CC,0,0,0,0,0,0.0692138671875,0.62255859375,0.08551025390625,5,nan,nan
맍,U+B9CD,0,0,1,1,0,0.106689453125,0.640625,0.13238525390625,5,nan,nan
많,U+B9CE,0,0,1,1,0,0.1014404296875,0.6356201171875,0.126953125,6,nan,nan
맏,U+B9CF,0,0,1,1,0,0.09576416015625,0.5545654296875,0.106201171875,3,nan,nan
말,U+B9D0,0,0,0,0,0,0.0875244140625,0.5908203125,0.11505126953125,7,nan,nan
맑,U+B9D1,0,0,0,0,0,0.11187744140625,0.64337158203125,0.14410400390625,7,nan,nan
맒,U+B9D2,0,0,0,0,0,0.1358642578125,0.6640625,0.16064453125,7,nan,nan
맓,U+B9D3,0,0,0,0,0,0.111328125,0.6356201171875,0.155029296875,8,nan,nan
맔,U+B9D4,0,0,0,0,0,0.12530517578125,0.6484375,0.146484375,7,nan,nan
맕,U+B9D5,0,0,0,0,0,0.09490966796875,0.60546875,0.1292724609375,12,nan,nan
맖,U+B9D6,0,0,1,1,0,0.12060546875,0.61236572265625,0.1578369140625,7,nan,nan
맗,U+B9D7,0,0,0,0,0,0.11285400390625,0.599853515625,0.1522216796875,12,nan,nan
맘,U+B9D8,0,0,0,0,0,0.10064697265625,0.57806396484375,0.12127685546875,3,nan,nan
맙,U+B9D9,0,0,0,0,0,0.10284423828125,0.542724609375,0.1048583984375,3,nan,nan
맚,U+B9DA,0,0,0,0,0,0.10687255859375,0.5712890625,0.127685546875,5,nan,nan
맛,U+B9DB,0,0,0,0,0,0.11187744140625,0.64599609375,0.11627197265625,5,nan,nan
맜,U+B9DC,0,0,0,0,0,0.125,0.651123046875,0.1297607421875,4,nan,nan
망,U+B9DD,0,0,0,0,0,0.1116943359375,0.6356201171875,0.09808349609375,6,nan,nan
맞,U+B9DE,0,0,1,1,0,0.08636474609375,0.60272216796875,0.11053466796875,7,nan,nan
맟,U+B9DF,0,0,0,0,0,0.10906982421875,0.6046142578125,0.1182861328125,5,nan,nan
맠,U+B9E0,0,0,1,1,0,0.1063232421875,0.62786865234375,0.1197509765625,4,nan,nan
맡,U+B9E1,0,0,1,1,0,0.10235595703125,0.56396484375,0.12127685546875,3,nan,nan
맢,U+B9E2,0,0,0,0,0,0.1302490234375,0.561279296875,0.13372802734375,4,nan,nan
맣,U+B9E3,0,0,0,0,0,0.115966796875,0.62060546875,0.113037109375,6,nan,nan
매,U+B9E4,0,0,0,0,0,0.1104736328125,0.54052734375,0.113525390625,2,nan,nan
맥,U+B9E5,0,0,0,0,0,0.11773681640625,0.59033203125,0.133056640625,3,nan,nan
맦,U+B9E6,0,0,1,1,0,0.12188720703125,0.72088623046875,0.13861083984375,6,nan,nan
맧,U+B9E7,0,0,0,0,0,0.128662109375,0.6536865234375,0.13787841796875,5,nan,nan
맨,U+B9E8,0,0,0,0,0,0.11370849609375,0.625,0.12744140625,3,nan,nan
맩,U+B9E9,0,0,1,1,0,0.15399169921875,0.7613525390625,0.1680908203125,7,nan,nan
맪,U+B9EA,0,0,1,1,0,0.14385986328125,0.71875,0.1494140625,6,nan,nan
맫,U+B9EB,0,0,1,1,0,0.11474609375,0.5767822265625,0.13446044921875,3,nan,nan
맬,U+B9EC,0,0,0,0,0,0.14324951171875,0.640625,0.1571044921875,3,nan,nan
맭,U+B9ED,0,0,0,0,0,0.150390625,0.765625,0.17474365234375,11,nan,nan
맮,U+B9EE,0,0,0,0,0,0.1602783203125,0.640625,0.18096923828125,2,nan,nan
맯,U+B9EF,0,0,0,0,0,0.13482666015625,0.78125,0.169189453125,13,nan,nan
맰,U+B9F0,0,0,0,0,0,0.13531494140625,0.64599609375,0.16705322265625,10,nan,nan
맱,U+B9F1,0,0,0,0,0,0.156494140625,0.7613525390625,0.18304443359375,8,nan,nan
맲,U+B9F2,0,0,1,1,0,0.15460205078125,0.7305908203125,0.177978515625,7,nan,nan
맳,U+B9F3,0,0,0,0,0,0.1402587890625,0.78125,0.17462158203125,10,nan,nan
맴,U+B9F4,0,0,0,0,0,0.11566162109375,0.615234375,0.138916015625,3,nan,nan
맵,U+B9F5,0,0,0,0,0,0.11456298828125,0.5859375,0.14154052734375,5,nan,nan
맶,U+B9F6,0,0,0,0,0,0.14111328125,0.65887451171875,0.15338134765625,6,nan,nan
맷,U+B9F7,0,0,0,0,1,0.13336181640625,0.640625,0.13629150390625,3,23.7128831448142,0.9506966089520624
맸,U+B9F8,0,0,0,0,0,0.1461181640625,0.65625,0.1422119140625,3,nan,nan
맹,U+B9F9,0,0,0,0,0,0.130615234375,0.599853515625,0.1292724609375,3,nan,nan
맺,U+B9FA,0,0,1,1,0,0.125,0.64599609375,0.146240234375,9,nan,nan
맻,U+B9FB,0,0,0,0,0,0.1275634765625,0.599853515625,0.1427001953125,5,nan,nan
맼,U+B9FC,0,0,1,1,0,0.1175537109375,0.579833984375,0.13720703125,5,nan,nan
맽,U+B9FD,0,0,1,1,0,0.13323974609375,0.6796875,0.157958984375,8,nan,nan
맾,U+B9FE,0,0,0,0,0,0.140380859375,0.6484375,0.1641845703125,5,nan,nan
맿,U+B9FF,0,0,0,0,0,0.14208984375,0.59375,0.1253662109375,7,nan,nan
먀,U+BA00,0,0,0,0,0,0.09796142578125,0.6220703125,0.10205078125,2,nan,nan
먁,U+BA01,0,0,0,0,0,0.12396240234375,0.75,0.1241455078125,5,nan,nan
먂,U+BA02,0,0,1,1,0,0.1185302734375,0.6256103515625,0.125732421875,5,nan,nan
먃,U+BA03,0,0,0,0,0,0.12908935546875,0.6796875,0.1380615234375,6,nan,nan
먄,U+BA04,0,0,0,0,0,0.12628173828125,0.666015625,0.114501953125,3,nan,nan
먅,U+BA05,0,0,1,1,0,0.15130615234375,0.66815185546875,0.1463623046875,5,nan,nan
먆,U+BA06,0,0,1,1,0,0.13836669921875,0.6875,0.1544189453125,9,nan,nan
먇,U+BA07,0,0,1,1,0,0.124755859375,0.65887451171875,0.11956787109375,3,nan,nan
먈,U+BA08,0,0,0,0,0,0.13916015625,0.6875,0.14178466796875,4,nan,nan
먉,U+BA09,0,0,0,0,0,0.13079833984375,0.7265625,0.1422119140625,10,nan,nan
먊,U+BA0A,0,0,0,0,0,0.14306640625,0.7109375,0.16278076171875,10,nan,nan
먋,U+BA0B,0,0,0,0,0,0.14019775390625,0.7109375,0.16827392578125,7,nan,nan
먌,U+BA0C,0,0,0,0,0,0.1651611328125,0.71875,0.1524658203125,5,nan,nan
먍,U+BA0D,0,0,0,0,0,0.128173828125,0.671875,0.1546630859375,8,nan,nan
먎,U+BA0E,0,0,1,1,0,0.13909912109375,0.6796875,0.160400390625,7,nan,nan
먏,U+BA0F,0,0,0,0,0,0.11456298828125,0.671875,0.12353515625,7,nan,nan
먐,U+BA10,0,0,0,0,0,0.12628173828125,0.628173828125,0.1253662109375,3,nan,nan
먑,U+BA11,0,0,0,0,0,0.1181640625,0.671875,0.12261962890625,3,nan,nan
먒,U+BA12,0,0,0,0,0,0.14068603515625,0.65087890625,0.1463623046875,5,nan,nan
먓,U+BA13,0,0,0,0,0,0.11181640625,0.7286376953125,0.12158203125,4,nan,nan
먔,U+BA14,0,0,0,0,0,0.13946533203125,0.720703125,0.14990234375,4,nan,nan
먕,U+BA15,0,0,0,0,0,0.1280517578125,0.6767578125,0.1375732421875,5,nan,nan
먖,U+BA16,0,0,1,1,0,0.141357421875,0.62060546875,0.13037109375,5,nan,nan
먗,U+BA17,0,0,0,0,0,0.12445068359375,0.6156005859375,0.1217041015625,4,nan,nan
먘,U+BA18,0,0,1,1,0,0.133056640625,0.6690673828125,0.13104248046875,3,nan,nan
먙,U+BA19,0,0,1,1,0,0.11492919921875,0.579833984375,0.1239013671875,3,nan,nan
먚,U+BA1A,0,0,0,0,0,0.13665771484375,0.6180419921875,0.13958740234375,4,nan,nan
먛,U+BA1B,0,0,0,0,0,0.119384765625,0.671875,0.116455078125,4,nan,nan
먜,U+BA1C,0,0,0,0,0,0.1185302734375,0.6351318359375,0.133056640625,2,nan,nan
먝,U+BA1D,0,0,0,0,0,0.12982177734375,0.63323974609375,0.1466064453125,4,nan,nan
먞,U+BA1E,0,0,1,1,0,0.13690185546875,0.61236572265625,0.148193359375,3,nan,nan
먟,U+BA1F,0,0,0,0,0,0.13134765625,0.6767578125,0.13916015625,5,nan,nan
먠,U+BA20,0,0,0,0,0,0.13873291015625,0.8203125,0.14788818359375,8,nan,nan
먡,U+BA21,0,0,1,1,0,0.16796875,0.7578125,0.17633056640625,5,nan,nan
먢,U+BA22,0,0,1,1,0,0.1748046875,0.658447265625,0.17291259765625,7,nan,nan
먣,U+BA23,0,0,1,1,0,0.12518310546875,0.59307861328125,0.14404296875,3,nan,nan
먤,U+BA24,0,0,0,0,0,0.156005859375,0.6357421875,0.165771484375,4,nan,nan
먥,U+BA25,0,0,0,0,0,0.15228271484375,0.75,0.162353515625,5,nan,nan
먦,U+BA26,0,0,0,0,0,0.15447998046875,0.6328125,0.18377685546875,6,nan,nan
먧,U+BA27,0,0,0,0,0,0.150146484375,0.6201171875,0.17327880859375,7,nan,nan
먨,U+BA28,0,0,0,0,0,0.171142578125,0.671875,0.16949462890625,6,nan,nan
먩,U+BA29,0,0,0,0,0,0.14788818359375,0.8203125,0.183837890625,8,nan,nan
먪,U+BA2A,0,0,1,1,0,0.13861083984375,0.71875,0.16986083984375,11,nan,nan
먫,U+BA2B,0,0,0,0,0,0.16400146484375,0.6796875,0.17626953125,13,nan,nan
먬,U+BA2C,0,0,0,0,0,0.14691162109375,0.78289794921875,0.15386962890625,4,nan,nan
먭,U+BA2D,0,0,0,0,0,0.13037109375,0.7265625,0.14556884765625,4,nan,nan
먮,U+BA2E,0,0,0,0,0,0.14068603515625,0.65625,0.157958984375,5,nan,nan
먯,U+BA2F,0,0,0,0,0,0.140380859375,0.64337158203125,0.1434326171875,5,nan,nan
먰,U+BA30,0,0,0,0,0,0.15765380859375,0.671875,0.155517578125,3,nan,nan
먱,U+BA31,0,0,0,0,0,0.15618896484375,0.6383056640625,0.13189697265625,3,nan,nan
먲,U+BA32,0,0,1,1,0,0.15460205078125,0.6640625,0.15655517578125,3,nan,nan
먳,U+BA33,0,0,0,0,0,0.144775390625,0.6484375,0.1510009765625,4,nan,nan
먴,U+BA34,0,0,1,1,0,0.1370849609375,0.58746337890625,0.1494140625,5,nan,nan
먵,U+BA35,0,0,1,1,0,0.1455078125,0.60546875,0.1519775390625,5,nan,nan
먶,U+BA36,0,0,0,0,0,0.1458740234375,0.6536865234375,0.16619873046875,6,nan,nan
먷,U+BA37,0,0,0,0,0,0.15753173828125,0.640625,0.14666748046875,8,nan,nan
머,U+BA38,0,0,0,0,0,0.09112548828125,0.51025390625,0.08856201171875,3,nan,nan
먹,U+BA39,0,0,0,0,0,0.1046142578125,0.5703125,0.11309814453125,3,nan,nan
먺,U+BA3A,0,0,1,1,0,0.1142578125,0.567626953125,0.1207275390625,6,nan,nan
먻,U+BA3B,0,0,0,0,0,0.1090087890625,0.6356201171875,0.12396240234375,3,nan,nan
먼,U+BA3C,0,0,0,0,0,0.10394287109375,0.6953125,0.1143798828125,4,nan,nan
먽,U+BA3D,0,0,1,1,0,0.13177490234375,0.65625,0.127197265625,4,nan,nan
먾,U+BA3E,0,0,1,1,0,0.154296875,0.640625,0.1534423828125,6,nan,nan
먿,U+BA3F,0,0,1,1,0,0.10455322265625,0.537353515625,0.11090087890625,2,nan,nan
멀,U+BA40,0,0,0,0,0,0.14154052734375,0.59375,0.13671875,4,nan,nan
멁,U+BA41,0,0,0,0,0,0.13677978515625,0.625,0.1512451171875,7,nan,nan
멂,U+BA42,0,0,0,0,1,0.15435791015625,0.640625,0.17376708984375,3,23.03445526335152,0.9502869363112586
멃,U+BA43,0,0,0,0,0,0.13104248046875,0.722900390625,0.1611328125,17,nan,nan
멄,U+BA44,0,0,0,0,0,0.14764404296875,0.671875,0.1513671875,6,nan,nan
멅,U+BA45,0,0,0,0,0,0.15252685546875,0.6328125,0.16705322265625,4,nan,nan
멆,U+BA46,0,0,1,1,0,0.15966796875,0.7265625,0.1749267578125,6,nan,nan
멇,U+BA47,0,0,0,0,0,0.14544677734375,0.78125,0.1566162109375,8,nan,nan
멈,U+BA48,0,0,0,0,0,0.1136474609375,0.578125,0.12738037109375,5,nan,nan
멉,U+BA49,0,0,0,0,0,0.10955810546875,0.6646728515625,0.12078857421875,4,nan,nan
멊,U+BA4A,0,0,0,0,0,0.130615234375,0.7421875,0.14892578125,11,nan,nan
멋,U+BA4B,0,0,0,0,0,0.131591796875,0.7152099609375,0.11932373046875,3,nan,nan
멌,U+BA4C,0,0,0,0,0,0.14923095703125,0.65625,0.1397705078125,4,nan,nan
멍,U+BA4D,0,0,0,0,0,0.12554931640625,0.5555419921875,0.11627197265625,2,nan,nan
멎,U+BA4E,0,0,1,1,0,0.1319580078125,0.7596435546875,0.12896728515625,5,nan,nan
멏,U+BA4F,0,0,0,0,0,0.13482666015625,0.8515625,0.1378173828125,6,nan,nan
멐,U+BA50,0,0,1,1,0,0.11285400390625,0.5555419921875,0.12066650390625,5,nan,nan
멑,U+BA51,0,0,1,1,0,0.12158203125,0.4874267578125,0.1326904296875,2,nan,nan
멒,U+BA52,0,0,0,0,0,0.1356201171875,0.6121826171875,0.15216064453125,8,nan,nan
멓,U+BA53,0,0,0,0,0,0.12628173828125,0.578125,0.12005615234375,4,nan,nan
메,U+BA54,0,0,0,0,0,0.12139892578125,0.5555419921875,0.114013671875,2,nan,nan
멕,U+BA55,0,0,0,0,0,0.1158447265625,0.556640625,0.1298828125,4,nan,nan
멖,U+BA56,0,0,1,1,0,0.12420654296875,0.60272216796875,0.13885498046875,9,nan,nan
멗,U+BA57,0,0,0,0,0,0.1356201171875,0.6484375,0.14239501953125,5,nan,nan
멘,U+BA58,0,0,0,0,0,0.13275146484375,0.59375,0.13494873046875,3,nan,nan
멙,U+BA59,0,0,1,1,0,0.1527099609375,0.6536865234375,0.1651611328125,3,nan,nan
멚,U+BA5A,0,0,1,1,0,0.15679931640625,0.640625,0.16162109375,10,nan,nan
멛,U+BA5B,0,0,1,1,0,0.11370849609375,0.5751953125,0.131103515625,4,nan,nan
멜,U+BA5C,0,0,0,0,0,0.145751953125,0.58447265625,0.16448974609375,5,nan,nan
멝,U+BA5D,0,0,0,0,0,0.138671875,0.78125,0.17034912109375,10,nan,nan
멞,U+BA5E,0,0,0,0,0,0.151123046875,0.6256103515625,0.17437744140625,4,nan,nan
멟,U+BA5F,0,0,0,0,0,0.1466064453125,0.609375,0.171630859375,6,nan,nan
멠,U+BA60,0,0,0,0,0,0.15118408203125,0.63323974609375,0.16546630859375,5,nan,nan
멡,U+BA61,0,0,0,0,0,0.13916015625,0.7274169921875,0.18048095703125,13,nan,nan
멢,U+BA62,0,0,1,1,0,0.14959716796875,0.630615234375,0.16241455078125,6,nan,nan
멣,U+BA63,0,0,0,0,0,0.150634765625,0.732421875,0.17041015625,8,nan,nan
멤,U+BA64,0,0,0,0,0,0.11834716796875,0.589111328125,0.1461181640625,4,nan,nan
멥,U+BA65,0,0,0,0,0,0.1187744140625,0.53912353515625,0.1297607421875,5,nan,nan
멦,U+BA66,0,0,0,0,0,0.138916015625,0.5977783203125,0.15325927734375,10,nan,nan
멧,U+BA67,0,0,0,0,0,0.12994384765625,0.7421875,0.13427734375,13,nan,nan
멨,U+BA68,0,0,0,0,0,0.1484375,0.6640625,0.15057373046875,6,nan,nan
멩,U+BA69,0,0,0,0,0,0.13970947265625,0.59375,0.1307373046875,4,nan,nan
멪,U+BA6A,0,0,1,1,0,0.1380615234375,0.6484375,0.15081787109375,5,nan,nan
멫,U+BA6B,0,0,0,0,0,0.1380615234375,0.78125,0.1517333984375,7,nan,nan
멬,U+BA6C,0,0,1,1,0,0.1429443359375,0.703125,0.15460205078125,6,nan,nan
멭,U+BA6D,0,0,1,1,0,0.1451416015625,0.630615234375,0.160888671875,6,nan,nan
멮,U+BA6E,0,0,0,0,0,0.1551513671875,0.784423828125,0.1605224609375,4,nan,nan
멯,U+BA6F,0,0,0,0,0,0.1334228515625,0.5625,0.12969970703125,8,nan,nan
며,U+BA70,0,0,0,0,0,0.09661865234375,0.505615234375,0.10003662109375,2,nan,nan
멱,U+BA71,0,0,0,0,0,0.10833740234375,0.59375,0.1197509765625,4,nan,nan
멲,U+BA72,0,0,1,1,0,0.126708984375,0.764404296875,0.14495849609375,8,nan,nan
멳,U+BA73,0,0,0,0,0,0.1231689453125,0.613037109375,0.1337890625,7,nan,nan
면,U+BA74,0,0,0,0,0,0.09869384765625,0.5103759765625,0.11285400390625,4,nan,nan
멵,U+BA75,0,0,1,1,0,0.14117431640625,0.775146484375,0.15240478515625,7,nan,nan
멶,U+BA76,0,0,1,1,0,0.13873291015625,0.63720703125,0.14178466796875,6,nan,nan
멷,U+BA77,0,0,1,1,0,0.121337890625,0.55810546875,0.13714599609375,2,nan,nan
멸,U+BA78,0,0,0,0,0,0.14385986328125,0.796875,0.14739990234375,4,nan,nan
멹,U+BA79,0,0,0,0,0,0.147705078125,0.74462890625,0.15704345703125,4,nan,nan
멺,U+BA7A,0,0,0,0,0,0.13739013671875,0.6328125,0.15252685546875,4,nan,nan
멻,U+BA7B,0,0,0,0,0,0.1435546875,0.57379150390625,0.16558837890625,6,nan,nan
멼,U+BA7C,0,0,0,0,0,0.1552734375,0.640625,0.15985107421875,4,nan,nan
멽,U+BA7D,0,0,0,0,0,0.13165283203125,0.5584716796875,0.1517333984375,6,nan,nan
멾,U+BA7E,0,0,1,1,0,0.1414794921875,0.692138671875,0.15423583984375,9,nan,nan
멿,U+BA7F,0,0,0,0,0,0.15789794921875,0.69427490234375,0.1644287109375,11,nan,nan
몀,U+BA80,0,0,0,0,0,0.11767578125,0.54473876953125,0.1304931640625,3,nan,nan
몁,U+BA81,0,0,0,0,0,0.12139892578125,0.6942138671875,0.12677001953125,5,nan,nan
몂,U+BA82,0,0,0,0,0,0.1280517578125,0.6640625,0.1444091796875,7,nan,nan
몃,U+BA83,0,0,0,0,0,0.13140869140625,0.734375,0.12359619140625,5,nan,nan
몄,U+BA84,0,0,0,0,0,0.13623046875,0.65625,0.138916015625,8,nan,nan
명,U+BA85,0,0,0,0,0,0.1297607421875,0.551025390625,0.1253662109375,2,nan,nan
몆,U+BA86,0,0,1,1,0,0.13702392578125,0.765625,0.13922119140625,3,nan,nan
몇,U+BA87,0,0,0,0,1,0.15106201171875,0.65625,0.15362548828125,4,23.452783035961467,0.9515474610410815
몈,U+BA88,0,0,1,1,0,0.12994384765625,0.66815185546875,0.13055419921875,4,nan,nan
몉,U+BA89,0,0,1,1,0,0.12945556640625,0.53466796875,0.14007568359375,3,nan,nan
몊,U+BA8A,0,0,0,0,0,0.1412353515625,0.703857421875,0.15728759765625,8,nan,nan
몋,U+BA8B,0,0,0,0,0,0.1158447265625,0.58831787109375,0.1251220703125,10,nan,nan
몌,U+BA8C,0,0,0,0,0,0.1243896484375,0.58258056640625,0.12860107421875,4,nan,nan
몍,U+BA8D,0,0,0,0,0,0.1297607421875,0.62786865234375,0.14556884765625,3,nan,nan
몎,U+BA8E,0,0,1,1,0,0.13983154296875,0.7459716796875,0.1524658203125,7,nan,nan
몏,U+BA8F,0,0,0,0,0,0.1441650390625,0.6484375,0.15203857421875,8,nan,nan
몐,U+BA90,0,0,0,0,0,0.1436767578125,0.6328125,0.1468505859375,6,nan,nan
몑,U+BA91,0,0,1,1,0,0.152587890625,0.6640625,0.1641845703125,5,nan,nan
몒,U+BA92,0,0,1,1,0,0.14532470703125,0.640625,0.16046142578125,6,nan,nan
몓,U+BA93,0,0,1,1,0,0.1329345703125,0.56414794921875,0.14508056640625,6,nan,nan
몔,U+BA94,0,0,0,0,0,0.15594482421875,0.613037109375,0.167724609375,6,nan,nan
몕,U+BA95,0,0,0,0,0,0.150390625,0.7734375,0.18023681640625,9,nan,nan
몖,U+BA96,0,0,0,0,0,0.16387939453125,0.7286376953125,0.1859130859375,5,nan,nan
몗,U+BA97,0,0,0,0,0,0.15521240234375,0.56866455078125,0.1861572265625,6,nan,nan
몘,U+BA98,0,0,0,0,0,0.1558837890625,0.79840087890625,0.17242431640625,5,nan,nan
몙,U+BA99,0,0,0,0,0,0.141357421875,0.613037109375,0.18365478515625,7,nan,nan
몚,U+BA9A,0,0,1,1,0,0.1571044921875,0.5401611328125,0.18304443359375,5,nan,nan
몛,U+BA9B,0,0,0,0,0,0.1649169921875,0.651123046875,0.1851806640625,7,nan,nan
몜,U+BA9C,0,0,0,0,0,0.13555908203125,0.787109375,0.154052734375,5,nan,nan
몝,U+BA9D,0,0,0,0,0,0.13677978515625,0.75,0.15673828125,6,nan,nan
몞,U+BA9E,0,0,0,0,0,0.13690185546875,0.62548828125,0.14813232421875,7,nan,nan
몟,U+BA9F,0,0,0,0,0,0.1510009765625,0.76739501953125,0.15032958984375,4,nan,nan
몠,U+BAA0,0,0,0,0,0,0.162109375,0.72125244140625,0.15625,6,nan,nan
몡,U+BAA1,0,0,0,0,0,0.15557861328125,0.609375,0.13580322265625,5,nan,nan
몢,U+BAA2,0,0,1,1,0,0.13934326171875,0.67901611328125,0.15301513671875,9,nan,nan
